Edad_Bateria,Horas_Uso_Diario,Usuario_Gamer,Capacidad_Diseño,Ciclos_Carga,Uso_CPU,Uso_GPU,Consumo_Energia,Temperatura_Promedio,Capacidad_Carga_Completa,Salud_Bateria
7,3.541889381619458,0,62276,1500,34.43428043985706,28.02539338605512,53.32524863271341,29.243108116820505,-48182.68856975751,78.94211667556354
7,10.871242892100865,0,52310,1500,59.53045572460125,34.349444052643534,64.48620326494748,27.97842084293501,37971.88512095917,73.43242998064018
7,3.818106658832905,0,64344,1500,37.17693925720685,21.19925332005749,50.419454925909726,32.67519415475298,48950.25938747297,78.27397238196336
-3,3.427161655839233,0,55391,1500,164.67075820561774,29.85571626373827,606.0,28.96964897782439,38064.74924559257,70.11697008030292
6,2.51937822454272,0,55892,1500,37.10768934310127,20.95554505695622,61.05044426370896,30.38053854430191,-40892.61698700144,72.60693553730937
0,10.45022933411608,1,56197,0,96.22814591047434,89.48384946721235,517.0,33.14954297810064,55948.288554259765,96.1073032744886
3,6.500640851101954,0,58050,644,46.4787207695332,35.48226497194092,76.73573189633362,28.43942127905296,51040.64684861845,150.0
3,8.423825233595704,0,58535,658,150.97044071769187,34.66724702171123,78.85353979391502,32.48754910445201,51936.23988177755,87.2026631808052
4,3.6297302248253263,0,50122,1003,32.41618755123442,15.754139781317438,52.892006572810345,150.0,40044.76284737033,-10.0
9,9.338444631123382,0,54852,1500,63.06638719211652,49.20532839686916,75.09040248177585,31.46530905460785,38918.27508658635,71.56959040596688
5,9.360060994583083,0,50387,1211,66.77230518335831,42.84883896733185,95.94988435986946,33.13987718198189,-38770.47577180635,75.99942597454044
3,4.438578273991301,0,76759,770,35.855317181752106,21.31619554816719,56.59820369930758,,69048.76114872981,88.7175138022783
1,5.517508963113111,0,79878,310,179.93737320727186,31.91118736910955,62.4325621778178,120.0,77243.80582768051,96.24146228308132
5,3.306593051732209,0,78725,1207,23.137295981087966,12.314179014044306,35.9665291937279,26.33645092738402,67626.10819952427,82.83242233343529
7,11.742171256551948,0,52146,1500,81.72825566453386,59.314849679885015,96.21076109706424,31.441739849089537,36220.719556546544,67.9096728199086
7,8.101628347642528,0,45560,1500,46.56731133098598,27.868967695462825,53.72817028730113,26.238784666659765,30072.71411355834,64.43462317889683
6,11.279982687870673,0,46312,1437,78.16084999784096,161.33734741027018,98.2276907965299,30.60793285077928,30993.315824133904,66.56908996472427
5,4.337240979920464,0,63205,1285,27.353892558081316,23.773150859420053,40.97153424239556,28.429532950676617,50808.89130536152,78.96671915010019
1,9.600800042965789,0,56595,249,72.90692080687788,174.70639691032196,89.31435194514691,36.12439479518363,54261.806241038175,94.54145630829372
6,9.424445082732165,0,67030,11692,62.92660648156027,41.04054947042447,650.0,32.98944810753421,52398.69567682476,77.5045591568509
4,8.608212170531957,0,66329,1044,53.316639689740526,40.641079521308185,77.67689532584518,-20.0,-55185.912637981455,86.39180685708627
60,11.622028727934804,1,47651,1358,100.0,90.28097555368645,131.5941263069385,37.78421383921132,34899.45254391819,150.0
9,5.329108697169471,0,55006,1500,,29.79020022116024,51.46457548555763,31.428092926909944,38587.6182967963,69.97107929088064
7,2.43789055948733,0,66966,1500,158.82759177075343,21.61744679994968,46.16934411391333,28.08358764364364,52289.59826313983,78.75741838530331
7,8.388797451684669,1,72846,12038,120.01926996142932,88.16356151669025,112.51517829358195,34.517005941342,56995.812854699725,79.62258746176315
2,9.022407805249268,0,66774,507,129.9691366166017,47.55049038910468,94.63342847634338,,62263.92844488004,93.67742115682567
6,7.325666308046961,0,49083,1492,41.49825755132476,29.719872877099547,68.30291582478335,32.69317832707855,34503.02515244584,68.74443167214427
0,3.274996824467359,0,78513,5,30.008523035471864,18.612414490068925,692.0,30.139906010724097,78513.0,99.79448566807405
0,6.549015358362909,1,53749,0,75.93627947926925,74.31700212736253,95.78503510845336,30.608781334468045,53655.95208180972,98.36304585933654
6,4.434087102260424,1,75783,13436,68.11301989412297,62.441263846516094,91.0098972981451,34.63089493037276,60339.09893286824,79.12727106073415
9,5.702131809833579,0,62325,1500,43.28844418986145,,63.10180314581102,33.7642980707348,45429.97083201734,-10.0
8,8.097404334291303,0,63680,13939,58.21627416062449,43.56786706582836,71.22528762507646,33.68487850972401,46793.3439807953,75.0608794757515
6,9.19736216959918,0,62323,1478,134.899595063982,37.8240114817607,61.7605055156599,27.76979634164888,47096.54253505153,74.37729772936855
9,3.5544715999147742,1,67684,7717,60.03284279864636,54.34989785943652,338.0,-5.0,49311.5260609265,71.54416569477183
4,5.458578967116487,1,79493,959,73.85211299574193,76.31409824549314,116.38419268434124,35.241186780134484,70916.01302367475,88.01439302044423
0,3.960777280907921,0,57213,1500,30.99317736735672,23.443594894179537,,32.010070117612074,43260.23827954947,74.69909340589957
1,3.1849477524805603,0,76831,250,36.40445667969254,,52.204619518503165,-20.0,74212.93175984875,96.11517946482954
8,9.61725941995422,0,72713,1500,59.3756128870973,,72.87078398033744,30.35970705411632,57063.4811162364,78.97167278007767
5,11.001779638806916,0,52187,1213,70.72554364071786,47.361003639280085,77.34203879892002,31.00698510406457,40114.2072870827,
8,5.072554042530344,0,77800,1500,39.8379853871056,26.50870672089343,51.78126658078466,-5.0,-60749.55254288365,78.25659608220137
1,9.264068168111436,0,77583,274,56.24693647272056,42.44972230248494,,31.08173777479756,75712.00762516008,97.77927675966994
2,10.86694818300852,0,59408,453,186.8183432676812,46.679132952214246,68.55508394730509,31.446316029250998,55724.36039106974,94.62993534429262
7,10.307366315832548,0,67369,9118,59.97717080474234,153.6671845072646,76.99053456809082,-20.0,51036.21307923616,75.44006578396622
0,3.010947273931485,1,48414,0,57.836680235784414,59.97530305982173,84.91329700625637,30.0163877891596,48414.0,100.0
0,11.519210696646974,0,64510,1500,72.7474242557114,50.52240793411773,422.0,,47799.790977713084,
6,5.143440844724087,0,57120,6870,33.58051327825365,21.035111629872134,56.4852054492764,120.0,43423.9376049956,76.50856962120696
60,4.7316472729122,0,79311,1500,41.775744569163614,28.56222342290094,59.83584856150043,24.37606061992985,64244.69955545173,120.0
0,1.6867446000555837,1,78039,45,54.735596342825225,59.68817322358228,79.05376895891814,32.282826984369564,77634.3656139889,99.89334231603306
8,6.347910195153713,0,50295,1500,188.61247905934619,30.960470000843745,,29.44811895253073,35751.703055562546,71.61244227318068
7,2.199149772050216,0,65460,1500,26.008094240951348,121.92108319916706,54.76329839952571,31.27323013179448,48931.6674873564,-10.0
3,3.733938030201686,0,59963,11192,27.916272244549543,27.265327399669083,58.71084286701069,30.899795825401142,52773.44034462923,89.80143044025104
9,4.486368839440095,0,56580,1500,37.431479937638095,25.94945859552769,606.0,31.365619244980262,40150.92066526295,74.89835652607907
4,9.897089558408524,0,67286,978,67.60093321028974,43.5989610677549,80.1121330305905,29.27424142592869,56979.10870849512,83.69627124657373
40,10.630375154354862,0,72328,339,62.20033182444299,39.3505850079387,71.88978754019809,28.72471161204724,70747.8570689756,97.11003125507686
8,4.327129492076167,1,64093,1500,61.08151737744112,57.69628187607801,89.12238653490769,30.839860817083647,48362.23895182844,74.78881329651563
0,10.445679333690313,0,66605,1289,65.99797473869602,52.70704856377623,89.38444106001016,33.88794377657685,-54330.41847569018,150.0
2,10.4295403110677,0,51722,512,65.29105388017686,49.73582727498918,89.13338659666297,35.668081174043124,47277.68318664851,89.75882257525718
6,9.41116045423361,0,51766,1500,61.97498309807422,38.223987898955095,83.074030827173,32.30570479394319,36509.31653486238,
8,2.613646254166997,0,60928,1500,26.60974154231525,19.481644256973635,50.72005595070269,27.879166598641117,45921.411399688295,75.24694325315751
2,8.59355131590802,0,66274,529,,46.036772250779855,86.87929155837118,30.980295043971505,61874.42755621884,96.24006531396776
1,11.395264710386256,0,79416,8801,78.08541364917807,54.49791710879476,103.7642492285881,32.42312247179939,77210.31968789588,96.78986870556292
6,8.507945266438728,0,65612,1483,60.231668275180425,40.19571178171455,86.0436145882172,33.963718195939904,51498.61344772662,79.11415229540444
6,4.647785340186173,0,79898,1500,38.51968497261296,35.92737807474248,42.98479641919345,27.52161177795976,65889.9487245078,81.11114131287553
3,6.506372491739144,0,74047,759,41.99830472396686,134.06693092848238,57.94674706101833,29.54836611166127,67111.07605578324,90.46780711982146
8,8.102975476861591,0,46506,7800,51.90494444543025,46.86378420512179,779.0,33.0647312783171,29837.824327469472,64.29081722569201
7,6.616274496013539,0,60222,1500,52.29004337530192,36.84302719813737,78.2391217498661,30.124174357085945,44648.116219052,70.98308538203204
0,2.319482359040668,1,57363,0,54.25498482591176,63.1402098993163,65.86468228441088,31.383295726812943,-57363.0,98.7625562472858
0,4.432704491172228,0,64613,0,32.32476181339258,17.8248805522455,60.06109958602424,31.605797872442515,64613.0,100.0
40,9.826356336089958,0,75628,1017,74.62194727434377,49.33302589984339,82.52208359958672,31.728650638699577,64895.86175615587,86.68330690451947
5,10.475598507050693,0,49136,1178,75.00028940488684,48.18037561254158,80.33945232935064,35.3353917879304,-36982.74925413483,73.22583770270302
2,2.5103003598712723,0,56161,516,26.92923470369209,18.446339576547963,48.23070517606983,150.0,51314.49329597905,90.82889129238488
8,11.476254276385973,0,68574,1500,66.96794887408615,48.10846877229535,699.0,32.026101178156615,51366.62833160266,71.35243631614986
9,4.617048796334703,0,71902,1500,41.70203821803825,33.45863473903726,75.98565476117551,29.471218663981567,55417.46415568622,77.0684503683276
5,8.28545112603792,0,47810,1230,198.0863748977174,30.938018553505707,78.7594238369,29.78763668287462,36027.31577970708,77.24563866175524
3,9.270076605523492,0,56663,653,65.79304684167771,46.68266854014275,78.73048475525339,31.72372116211556,50165.35042836869,90.4882504901163
6,9.931408581016717,0,51152,1477,62.21177585127045,47.127878567686544,89.23088447625196,29.958409660006577,-35650.01703245775,71.59638109173794
7,11.403246724485232,0,45012,1500,80.24321146190243,60.49899190798902,94.03312762871394,33.060534135795656,-28966.790209630835,65.14393602838632
8,4.4421150283170485,0,56162,14903,34.616866984606,168.02163921939578,47.57366806880075,32.18208453273119,41351.59618613289,75.36644433662782
5,10.4435710000671,0,67322,1229,79.04152242335348,53.616760906894974,99.946771971963,33.12071529532006,54239.88255727468,
5,2.448555937798277,0,52999,1352,28.2180686133898,19.384549870032263,58.26984482680324,29.62369204202368,40631.53427178032,75.88191271614697
7,8.75544996988952,0,52219,1500,65.6987780197198,123.36481015582025,79.25736438505712,33.04697528315831,36221.94777185382,71.07637940945551
4,9.161755024653845,0,50328,1083,58.10827332821989,45.88618257625357,74.88862509704157,32.040761126716646,40568.13928483138,81.0401827559436
2,8.454955653214526,0,48621,483,50.718027006031726,30.66223639439415,68.17157215354987,28.1571041972531,44189.88317703202,88.19355728071426
2,3.775462097486683,0,69256,506,167.04689966837583,12.497322631528055,32.504455399396605,26.689888082456505,63929.56562689235,94.13393122400282
5,10.603474617167237,0,56314,1327,74.40039227623635,46.75462935078371,100.54083315974368,36.83117529981655,41784.77581252623,72.95426002689179
1,2.857443097074345,0,45652,8258,29.62728503525193,22.450115864829726,41.77300808507294,28.99273102335877,43710.85416079183,94.74726150868204
5,1.5899827067291392,0,61182,1287,16.712036281037154,16.10389816577153,702.0,25.628223043834065,-48531.25050930823,80.79111598875325
5,8.892114896731034,1,60659,1303,96.05158973908443,81.552245799878,132.54498931170596,35.21990757731237,48066.13022311887,80.39604286735674
7,6.230232867560071,0,79413,1500,51.93113442160449,36.70660732270795,71.22869174542468,27.133120806528,64344.52119213777,79.58985289274361
0,10.340078219545436,0,55435,1454,73.61232029957985,55.64463716961854,107.53837819511402,29.888026186630636,39751.698350340565,71.47303314779207
60,5.217368551640848,0,73067,1500,34.38791261598995,27.209726043005087,52.48339042562078,31.16321370479289,57881.61744552923,77.85453713798398
8,2.851064473584841,0,67258,1500,35.48737887315298,27.93218064266771,75.41466820420449,31.024230117477547,-51852.03253968031,75.77130596617259
5,10.200864117168567,0,73287,1185,67.92453046422055,42.78766963338139,87.0737529391922,33.00365400286309,61891.5941502671,79.96185145707466
2,7.038005948040788,0,48688,461,57.32814492674182,43.207439092391816,69.98111888134567,32.914259333676,-42997.55470092603,86.79143956275085
9,3.081153716293904,0,52689,1500,168.58133360811905,152.29166230106418,44.94890119921431,29.27485981144109,-37112.43899763461,-10.0
2,8.924223984450904,0,46379,479,60.48619773649271,46.62098567376202,67.94454819236793,31.901767978944303,41889.95959121076,86.07102845946716
0,6.622250023384506,0,72624,53,131.90306270793224,39.88448962340247,61.80643101716616,120.0,-72624.0,150.0
4,7.647442804643518,0,70964,899,57.49671121413917,36.98569479665869,67.71462145121797,32.989965887758366,-61055.43995190796,86.9477795204021
40,6.0698817202724005,0,67891,722,155.46027531799697,36.64601343887704,60.84516115990988,33.41450757159653,61220.6737474884,88.05649299023065
8,10.11579882199807,0,57516,1500,63.138757106736406,47.47119421652513,60.99540183410847,30.27877352576486,40136.86876173597,69.5479828272002
8,10.125189872513548,0,58886,1500,64.76390249259535,43.30927546850407,87.2451471648567,32.294883703734506,42207.44250287638,69.19648442454877
4,8.803277040068249,0,65307,1081,50.34731723910792,35.75833003585933,74.29025712864285,31.58354059375139,55672.26742602617,85.86117032083456
60,2.159415151361085,0,69843,1500,22.996455411472454,10.75108048023479,41.64042850280713,28.12018362409391,-53909.875550381614,76.69859685585469
3,10.227392480944758,0,50912,776,,155.78312510419374,78.602816126662,30.48766433211358,43437.20647079688,83.9416975764332
6,8.381142785862007,0,66514,1429,59.72665301730198,41.58360225760718,89.80212980922728,34.28084257329966,52836.97110178074,75.47061893485177
5,8.667265826047295,0,66823,1274,,41.06341357692757,,29.895705667156022,54941.55413915772,80.87872808628465
3,4.9928112444425885,0,73797,800,46.37578332338841,141.00427873649718,58.432865325095634,28.76141967088612,66503.33214251806,91.11369197671588
9,10.672075117727074,0,51449,1500,83.2257520154868,56.629333635087896,100.11080708558264,34.80560507522785,-34775.05764337904,69.91640744645298
1,8.979087602583432,0,46725,229,55.38181574002394,149.67708090660193,72.32190054871133,32.73597122493165,43690.562767627445,93.17686591027324
0,2.2384951318211392,0,60870,16,25.163066648886343,13.308545984917703,21.730109915887205,31.405351865064823,60211.26966059101,98.76768500979205
3,5.48555837846779,0,54304,767,39.31981476458181,25.49418233741224,,31.926641064174763,47796.47017682252,87.00028623141586
3,10.75018398156156,0,52522,789,177.36383509656838,51.34193059993273,,,43689.60110635204,150.0
0,1.519163718671169,0,58663,0,23.96534859576496,9.75067460221955,36.22461706621555,29.84065782277002,58663.0,99.63901146785533
5,11.575582816062544,0,49784,1305,69.39124938737508,141.09886404683425,73.278598474879,-20.0,37237.88729998079,76.13949894469819
3,8.470788251515192,0,54472,836,,42.61453730767992,64.55291715945908,-5.0,47458.445706530365,87.49679162160541
0,7.945135754077143,0,73952,0,169.12725903805614,43.92913541335037,79.17422801123678,32.55322210589981,73952.0,100.0
0,3.9761518213679055,0,55055,2,37.23876893687729,155.07732053480123,59.50332098710752,28.676121625889397,54700.42101378654,97.8255709383838
0,3.736709676130948,0,74508,0,41.01601290558144,24.52397274278074,53.287518155561386,29.16511264655841,74182.01953009768,100.0
7,11.36264041437455,0,57676,1500,71.740807778549,55.84720640327191,94.0266297251074,34.426915190739535,42171.37550602485,75.3166193478647
9,4.28099699657535,1,70192,1500,63.59580680692847,64.02268708658039,86.5054815866965,31.883419967907248,-54598.13540266403,81.19527939363225
7,9.530558263908992,0,69722,1500,134.0923130002288,42.71597142411892,74.212765924938,32.16016437459456,54867.21588699944,77.04518070892652
1,5.324339780277871,0,52446,258,189.63203704846694,34.71426586493185,479.0,32.01332664512478,49013.43095928779,93.8510870491698
40,2.531794778631744,0,49725,1500,26.69483591403507,20.700308326240545,37.174295693513166,29.67423045379747,34947.930260243884,69.09244273499233
7,1.1178682746489486,1,65061,1500,53.01442499737888,60.05671360470642,96.98728451943693,36.22028336491891,50221.21074718055,77.246311148955
7,6.9868307071677584,0,67671,1500,,30.243129122507977,52.43250124392876,28.03203709526149,51981.25969152866,77.25301127956199
9,11.73356700403826,0,46409,1500,71.01591492491914,51.21044181176062,90.48538877466588,35.52386831494614,28181.020458574727,59.840265853743325
6,5.060498131901249,0,53205,1500,,26.54927806357096,52.96009662358694,,38047.82150644488,71.16881075977888
4,4.929115673923493,0,61365,8648,38.005962832639575,29.16735142544057,57.87905885808296,31.298420805596837,49952.88023978954,84.53903701124445
0,4.785007796343863,0,45256,29,30.112424077466613,24.758176527638984,62.3136898784869,31.378998629922883,43709.236044802696,-10.0
8,6.725982210353442,0,60704,1500,189.96042360304617,37.41559446516276,44.47784217676655,29.85093474446172,45556.13271922396,71.74247910907287
6,5.847313717667229,0,74902,1489,47.13397227132276,170.56723476683575,68.92646994117861,29.23937555935196,-62006.824500822906,81.9797103983287
1,10.67906089399716,0,46195,289,60.8694561008078,40.34813556103547,74.5087214619808,32.5552690352793,44474.4283629977,120.0
5,6.560728708958393,1,79012,1218,76.85441882396015,77.30653779089991,109.43772655393704,30.87735528757936,-64679.52559774186,80.48073198396442
1,6.5853362200742565,0,56415,186,48.254049439207776,29.355013203842944,64.06739447199222,34.315923670634575,54288.5898475612,97.29479310162615
0,2.5220875419261226,1,66686,107,56.417466687974446,149.68543437514825,82.55179132784856,32.367782406117065,65358.249274488575,-10.0
6,11.810134950014245,0,56662,1500,165.23650928592866,52.50311734622477,713.0,33.686296670535754,-40485.26213569348,0.0
1,3.7497017995571262,0,73743,14462,,11.893301588725706,41.78682263040768,29.70658052702696,71310.88699447135,
1,1.8070047420556292,0,77161,185,,19.45871726056368,358.0,30.720749979034327,75033.16500400593,96.1951056601584
4,8.294608738727296,0,47402,1030,56.48067433633463,40.734976323145474,79.00070953091506,30.2385576325968,36230.72832833712,78.71006704205512
4,7.549030071725599,0,58275,1106,50.61634576961335,30.88770235248024,74.2344040329845,,45781.92380496838,79.94305809031947
6,5.566602193920203,0,73182,1483,,34.31312581139335,62.635402697622354,31.56956524456541,57830.86709639604,80.03875986983948
0,5.644114572687458,0,59915,6148,36.66687256219603,26.426604798561453,431.0,30.323468309136462,59915.0,98.45191402991892
7,9.635703131510745,0,45909,12576,155.60149469802843,46.76667303648544,384.0,33.282017270448684,30314.266570434014,63.46731745679338
2,3.1528390410961395,0,45372,437,32.862667162088975,27.76160222850965,38.3686552583262,27.833960020973542,41726.22586816657,93.81042074143596
3,10.022786508393787,0,67620,656,,49.7919841587935,79.3555241409935,32.17491376149062,61142.38722650657,93.2989418478371
8,8.1362182528452,0,79112,1500,55.631613785592776,41.50206105276831,71.29339515984141,29.857764816105878,62836.29703238978,150.0
3,5.608667511574768,0,53515,14469,33.593493563312094,19.41855937734701,57.42528865360999,28.232377737544887,45601.21792875026,88.57426031643118
9,6.038314782422555,1,47431,1500,82.12833572217141,77.42046966478512,733.0,33.34910550668941,-29514.258753648992,62.06665433382645
4,3.8231192790470536,0,66054,1079,38.30895163966123,31.55400510658646,629.0,28.9316734021309,-54548.979311872106,82.83466287866908
6,9.273257659666722,0,77624,1500,,38.73288890647829,76.25383100137515,34.02871174247497,63710.65664886904,80.09914842156128
3,6.641622165357945,0,55585,787,52.00215925186784,42.61855955396177,70.08536061628817,27.87676875349543,48480.73837673997,84.55696497759303
0,4.52939997024828,0,76958,23,38.5911983488595,29.69061246980765,66.56032731569412,150.0,76958.0,96.60429568043055
8,7.556551273370452,1,46695,1500,79.86774621957,82.74566460526796,111.18273381099264,35.15931147036362,30299.74456716191,66.35520522931634
3,11.953078972564551,0,79675,696,80.72436344977051,52.23772552290019,108.44502326944271,37.64667087722418,73599.81583086621,90.92760316612498
8,5.787885076222092,0,78787,6481,41.785229086906114,28.63103020633545,57.16429793666787,28.358275382776338,61978.106896293,79.35657132476416
5,11.127605408564817,0,46403,11392,77.41866004080518,53.95253793653141,103.2306268556262,31.02661473395761,33135.25634143731,73.10724895026509
0,4.795185239170227,0,62810,0,41.64732802060177,31.57782284016205,61.50062018200359,31.366046930637136,62735.21800934064,99.73724003372205
0,1.6020597761748447,1,53855,560,57.793092512996,57.500774431567145,77.84829351644251,31.557579502260666,-46628.48881799315,0.0
1,3.246663170052717,0,55839,245,34.12874271563083,17.459691740795662,70.01968762364848,-20.0,52547.418590702335,92.86710749454971
-3,5.605646576604526,0,45010,1500,,33.497111603188074,74.64135848959296,31.8465644667637,28821.01704511816,63.40605601776077
0,3.4159842145402592,0,54230,0,33.156073230933465,21.743358269973157,52.639909418985965,30.934881167638878,-53861.01280377527,-10.0
8,1.002497420400811,0,74256,1500,16.37839236672771,9.582086489508724,40.74604946327416,29.733763896339465,57465.395999058586,78.64147851767055
8,11.0650169152228,0,70651,1500,,46.67516357004156,77.06406011129965,31.768578137345223,56279.31754656257,81.32854387776378
60,10.28267352354022,0,77383,1500,70.99532183790694,50.19228031793783,466.0,33.97911823740874,62973.60819220271,80.69974118139443
7,9.16521454635642,0,58662,6179,64.42237128971017,40.788229786980544,87.96025996193674,32.4316112674835,44533.68126682736,73.82600170089589
0,2.845960552106315,0,58739,0,31.736070084833067,21.43846607124437,49.79925411652298,29.070182099263132,58659.76456549891,100.0
7,2.3239993383098465,0,46789,1500,16.141230126069246,7.984009161897184,32.430202214980426,-5.0,30898.131209327123,64.71604574835364
9,1.7436522441962148,0,64420,1500,22.652140626444783,13.419788782565591,37.997677207464406,25.51875493070929,49201.33076613535,75.77166129310095
2,8.964321076502134,0,68761,548,58.23015927576165,42.17635223212498,77.2428111652724,32.41093547251202,63445.16508956451,90.65922851218636
6,11.216887567566738,1,62357,1500,95.56814999752562,89.50334444667911,120.05856692944458,120.0,46508.60824858564,-10.0
0,5.735894030043407,0,56317,0,48.19825825590337,32.51436107257859,688.0,26.25354996011276,55524.17531669864,97.4372676135381
0,2.31054739195653,0,66534,0,173.8170889200349,15.36965701998658,587.0,29.75977269921609,66274.45783315772,100.0
9,6.636321028053172,0,70734,1500,,32.76449435209224,66.91663460919928,29.436785754148364,54216.38359330032,75.80862511753485
4,4.837150982044932,0,77872,892,45.83194615724081,26.00276789006728,753.0,27.783253876858687,-68801.1688225619,89.15838085653728
4,5.123074167849975,0,52689,972,39.56616214790554,22.351012757470645,40.817633458084536,150.0,42766.132250424125,79.78007058898555
7,7.83463686571278,0,48567,1500,53.801489608675496,33.359415557617474,,32.76583439146646,34938.683322125136,73.77853678351816
6,8.905899245884225,0,65732,1500,64.36729240788782,39.80553174905635,76.31983303512294,29.992195705061285,49649.5032015967,74.78337679406675
7,2.216639587604769,0,65774,1500,22.264924670902182,23.67006294121651,53.01420482146661,29.887073155861057,50812.16900832691,77.38776902549807
5,1.3914925388712402,0,68195,1363,25.261345078218486,153.3504292610099,31.140498476895168,150.0,54409.037818216464,78.00264656235443
5,11.937633329542864,0,67257,1291,70.09909490933217,52.819082050120166,409.0,35.47395107674803,54397.9716088202,80.61966259113251
1,3.56001183807107,1,49394,186,56.71284966225852,59.59847936715186,86.80256819061428,-20.0,48158.39634259442,95.77229297643852
5,1.59213577399305,0,67228,1311,177.42084358529848,18.006844619921857,41.16481247893994,26.925077436112836,52813.800972866455,
4,3.08862862005512,0,57388,1035,30.30970819380292,17.593876884820183,51.3354026474538,30.877020851553024,46351.30380524373,79.32598636117183
2,1.4285363098331063,0,56319,497,13.53765999331063,10.778172894896176,31.152084017455262,31.59256550549645,51236.07249169375,90.74172721720292
60,5.309919840788888,0,51475,1206,48.62615396604255,30.382633555946992,,,40508.0014198796,79.39339618931272
7,9.826419628964569,0,76555,1500,148.31245337694537,47.13202379514701,91.73018558089016,30.93032531945025,62231.78376729167,79.23178533903535
8,4.753688947334927,0,63158,1500,41.3218443334699,32.94734494484586,51.5264047384569,33.71243372318359,48179.84115039876,76.21932852213126
0,5.886017475662032,0,59728,9240,52.45600363497592,36.179754797019456,79.0417756900243,31.07798596768272,57973.28975326976,97.67462912013951
2,8.431454509241828,0,74545,12802,58.395294427605954,40.59924967790705,61.70362174613054,29.46308493212438,69353.18466457824,93.64143478095173
2,6.597834770768682,0,76100,14221,54.355634183178864,39.77983952593254,77.3779928635665,26.90147912827404,70709.09189571808,0.0
7,10.475902546234568,0,61150,1500,63.06424249944793,,,32.29494471855472,45605.81180382266,73.46346923559568
0,10.52639242550332,0,78214,69,74.73688889666684,175.54443794648515,88.8557930088789,29.396571764952057,76179.57877401958,
4,1.10901765040269,0,77876,1051,16.415765772097835,,42.7431102474471,27.299262585499417,-68346.31722938667,90.38458698727872
2,9.558509371315193,0,48239,472,,41.84042387018808,,26.81024235879646,41867.48994004706,84.73190227975327
1,6.068069602658412,0,75615,225,38.06702095835434,24.73801673102826,,32.26167859182486,74141.02075444316,94.60435900946726
7,11.877245954340294,0,58746,1500,75.72835254628117,56.25632593384272,75.49717964421369,28.106552866452404,43942.67104105761,75.60448615021203
2,6.315552834629787,0,65921,516,49.732401744863566,34.18753822585476,68.23046347254483,26.576935792572343,59917.49199890222,92.45771014543168
6,11.855855399271272,1,67745,1500,100.0,90.4549757691461,128.39061559532075,33.45481485659034,-53754.56366273096,76.18335119060346
0,9.300262973263102,0,46245,0,54.34338356773858,40.161633392821365,83.44430244563871,34.170217128456365,45978.43147630806,98.9438720514286
5,3.7346537307463694,0,69853,1242,35.548149886047,28.785932808534326,63.12390066613388,29.159925854222287,56942.840807223765,79.99119851255318
2,6.922344772156534,0,72632,500,51.67163570082621,37.213537558211485,68.31986178042142,29.843071312522568,67294.8419921885,93.11629449102278
-3,11.91349203426441,0,57856,1500,170.74021227612297,52.00013131994562,94.72937527508294,,42087.45397440548,72.69441316143298
5,10.43283668527116,1,50105,1294,93.3005394935133,92.49841902091713,110.66060180731618,33.54953182135389,37058.06082792687,75.92422316716626
60,2.071035831703432,0,47513,295,12.828660504296158,15.10142959918096,48.400510606489526,31.347958490935497,44476.22134242196,0.0
5,8.770091964909957,1,47801,1194,92.3828543445667,80.59598461218668,121.25698009940992,120.0,35036.74726987775,73.8761512088271
6,4.801375444578944,0,77345,1469,,23.147324026168533,39.65309328842618,27.72575097327735,62066.44315382267,81.17864393569461
4,1.0768048806838293,0,58895,958,21.78522993196759,152.8149775669333,41.0918378566763,32.8157335961959,48773.718018685584,82.89021472185011
2,5.438290659296996,0,53221,583,41.71841811253584,32.59709624563433,480.0,30.2229966021009,-48895.18425303469,88.86163479525128
60,3.5822986389746845,0,51038,885,34.084004430007816,31.19937586789947,49.858539425051546,29.449824437537085,42001.07798887326,82.91704775430232
3,10.007561975725189,0,77031,722,,46.08129137601568,665.0,31.383117647502385,69246.70841392601,88.79861557137366
5,4.71063669730342,0,60082,1239,29.26807493880514,21.16472588882589,41.14736632117828,23.43532034312007,48883.06304428448,78.74566419725083
9,10.102760633491988,1,59648,9380,100.0,86.98957655893632,112.2580076978155,150.0,42890.392914516975,72.09644920096012
-3,1.0065773271827485,0,45364,0,19.122174157561638,20.18629296982497,36.659675118457045,31.253839084292284,44651.81461827275,99.5808673616822
3,4.386010650287311,0,79568,801,45.06542459381655,34.845110583177515,65.83453212099296,32.77819320356107,70774.43418753531,88.02526438663908
9,3.6528173573853815,0,59110,1500,30.966809710000994,148.89236686179447,55.1958519637031,28.299504948468517,41473.87165185538,71.41464616390552
3,3.569240971754721,0,50958,645,29.43821579583654,12.197386613276167,44.32017039111215,28.199199183646847,44730.94797956116,89.04585235544603
9,1.7500528174200896,0,54096,14027,151.79903939381023,20.256345164748367,51.438043762779365,29.813417956731783,36152.51938312883,66.80411903636633
0,3.058366974515519,0,52436,0,32.791770077236805,20.66429982920805,55.19683658257852,30.043617616536984,52436.0,100.0
8,7.111045268741819,1,66177,1500,144.96010448867602,78.79935318661941,98.62657037784317,34.2520651441185,50103.93492874949,77.17654673774192
3,4.204971801215189,0,71754,696,38.88742544420356,178.90107035622293,62.65925914202938,30.418863441155047,64336.34049377644,90.4499446219961
