Battery Age,Daily Usage Hours,Gaming User,Design Capacity,Cycle Count,CPU Usage,GPU Usage,Power Consumption,Average Temperature,Full Charge Capacity,Battery Health
4,8.46973264945201,0,75807,970,60.34413809838642,40.68223908767402,93.23652006472562,32.62102530047785,65403.36681270082,87.67968606101397
8,11.24914443648159,0,75418,1500,74.11529715050881,47.297876853294206,95.97737191182169,33.24162552320308,60165.808678386056,80.15501148430054
7,11.966443591528366,0,56340,1500,69.58874857117868,50.442318739422824,84.37863746313782,31.870574948905414,42569.799639479075,77.82534549525617
7,8.921732070240342,0,78012,1500,59.69644810085083,45.2845049138639,88.55224276121247,30.748329560113746,61949.40457263948,80.17676272533312
7,4.159433301256659,1,54597,1500,61.250939214073,63.566444050326304,95.82500648240185,28.37235865425851,39790.26194477621,72.76954712012724
7,10.67727642523778,1,70557,1500,96.93901184442389,87.85352903333906,118.21504707818114,35.99464399465979,54012.27449545127,73.82491901996565
6,1.5414300599483777,0,52737,1492,16.86295064972093,10.562335140757723,30.744569805808702,28.785120884759166,38568.41913555238,70.68286522358565
7,3.541889381619458,0,62276,1500,34.43428043985706,28.02539338605512,53.325248632713404,29.243108116820505,48182.68856975751,78.94211667556354
7,10.871242892100863,0,52310,1500,59.53045572460125,34.349444052643534,64.48620326494748,27.978420842935012,37971.885120959174,73.43242998064018
7,3.8181066588329045,0,64344,1500,37.17693925720685,21.199253320057494,50.419454925909726,32.67519415475298,48950.25938747297,78.27397238196336
9,3.427161655839233,0,55391,1500,32.21254721829133,29.85571626373827,58.149409835349545,28.96964897782439,38064.74924559257,70.11697008030292
6,2.5193782245427196,0,55892,1500,37.10768934310127,20.95554505695622,61.050444263708954,30.38053854430191,40892.61698700144,72.60693553730937
0,10.45022933411608,1,56197,0,96.22814591047434,89.48384946721235,119.44799547445885,33.14954297810064,55948.288554259765,96.10730327448861
3,6.500640851101954,0,58050,644,46.4787207695332,35.48226497194092,76.73573189633362,28.43942127905296,51040.64684861845,88.83209789455803
3,8.423825233595704,0,58535,658,60.531787580625554,34.66724702171123,78.85353979391502,32.48754910445201,51936.23988177755,87.2026631808052
4,3.6297302248253263,0,50122,1003,32.41618755123442,15.754139781317438,52.892006572810345,26.229743398174765,40044.76284737033,79.61812985727019
9,9.338444631123382,0,54852,1500,63.06638719211652,49.20532839686916,75.09040248177585,31.46530905460785,38918.27508658635,71.56959040596688
5,9.360060994583083,0,50387,1211,66.77230518335831,42.84883896733185,95.94988435986946,33.13987718198189,38770.47577180635,75.99942597454044
3,4.438578273991301,0,76759,770,35.855317181752106,21.31619554816719,56.59820369930758,27.288329886638806,69048.76114872981,88.7175138022783
1,5.517508963113111,0,79878,310,48.56384566072289,31.91118736910955,62.4325621778178,27.401770936078147,77243.80582768051,96.24146228308133
5,3.3065930517322095,0,78725,1207,23.137295981087966,12.314179014044306,35.9665291937279,26.33645092738402,67626.10819952427,82.83242233343529
7,11.742171256551947,0,52146,1500,81.72825566453386,59.314849679885015,96.21076109706424,31.441739849089537,36220.719556546544,67.9096728199086
7,8.101628347642528,0,45560,1500,46.56731133098598,27.868967695462825,53.72817028730113,26.238784666659765,30072.71411355834,64.43462317889683
6,11.279982687870671,0,46312,1437,78.16084999784096,46.84955288605878,98.2276907965299,30.60793285077928,30993.315824133904,66.56908996472427
5,4.337240979920464,0,63205,1285,27.353892558081313,23.773150859420053,40.971534242395556,28.429532950676617,50808.89130536152,78.96671915010019
1,9.600800042965787,0,56595,249,72.90692080687788,46.50320150004263,89.31435194514691,36.12439479518363,54261.806241038175,94.54145630829372
6,9.424445082732163,0,67030,1500,62.92660648156027,41.040549470424466,74.6769006545373,32.98944810753421,52398.695676824755,77.5045591568509
4,8.608212170531957,0,66329,1044,53.316639689740526,40.641079521308185,77.67689532584518,31.53519115327445,55185.912637981455,86.39180685708627
5,11.622028727934804,1,47651,1358,100.0,90.28097555368645,131.59412630693853,37.78421383921132,34899.45254391819,73.00195645223727
9,5.329108697169471,0,55006,1500,36.201193123884146,29.790200221160237,51.46457548555763,31.428092926909944,38587.6182967963,69.97107929088064
7,2.43789055948733,0,66966,1500,26.052683400003918,21.617446799949676,46.16934411391333,28.083587643643636,52289.59826313983,78.75741838530331
7,8.388797451684669,1,72846,1500,99.96754871332011,88.16356151669025,112.51517829358195,34.517005941342,56995.812854699725,79.62258746176315
2,9.022407805249268,0,66774,507,62.08972979880088,47.55049038910468,94.63342847634338,34.52647006954043,62263.92844488004,93.67742115682567
6,7.325666308046961,0,49083,1492,41.498257551324755,29.719872877099547,68.30291582478335,32.69317832707855,34503.02515244584,68.74443167214427
0,3.274996824467359,0,78513,5,30.008523035471864,18.612414490068925,36.1470098687372,30.139906010724097,78513.0,99.79448566807403
0,6.549015358362909,1,53749,0,75.93627947926925,74.31700212736253,95.78503510845336,30.608781334468045,53655.952081809715,98.36304585933654
6,4.434087102260424,1,75783,1500,68.11301989412297,62.441263846516094,91.0098972981451,34.63089493037276,60339.09893286824,79.12727106073415
9,5.702131809833579,0,62325,1500,43.28844418986145,33.637301742804574,63.10180314581102,33.7642980707348,45429.97083201734,72.65375253712362
8,8.097404334291303,0,63680,1500,58.21627416062449,43.56786706582836,71.22528762507646,33.68487850972401,46793.3439807953,75.0608794757515
6,9.19736216959918,0,62323,1478,53.34653959403623,37.8240114817607,61.7605055156599,27.769796341648878,47096.54253505153,74.37729772936855
9,3.5544715999147742,1,67684,1500,60.03284279864636,54.34989785943652,86.35490509583532,29.23443979493965,49311.5260609265,71.54416569477183
4,5.458578967116487,1,79493,959,73.85211299574193,76.31409824549314,116.38419268434124,35.241186780134484,70916.01302367475,88.01439302044423
7,3.960777280907921,0,57213,1500,30.993177367356722,23.443594894179537,50.75502721474071,32.010070117612074,43260.23827954947,74.69909340589957
1,3.1849477524805603,0,76831,250,36.40445667969254,25.391286288273236,52.204619518503165,29.628705530514,74212.93175984875,96.11517946482954
8,9.617259419954221,0,72713,1500,59.375612887097304,40.84026310425195,72.87078398033744,30.359707054116317,57063.4811162364,78.97167278007767
5,11.001779638806916,0,52187,1213,70.72554364071786,47.361003639280085,77.34203879892002,31.00698510406457,40114.2072870827,75.68862124237263
8,5.072554042530344,0,77800,1500,39.8379853871056,26.50870672089343,51.78126658078466,31.183485726345936,60749.55254288365,78.25659608220137
1,9.264068168111436,0,77583,274,56.24693647272056,42.44972230248494,84.06191167778411,31.08173777479756,75712.00762516008,97.77927675966994
2,10.866948183008521,0,59408,453,69.63719589110048,46.679132952214246,68.55508394730509,31.446316029250994,55724.36039106974,94.62993534429262
7,10.307366315832548,0,67369,1500,59.97717080474234,40.88681099213399,76.99053456809082,30.898516562818045,51036.213079236164,75.44006578396622
0,3.010947273931485,1,48414,0,57.836680235784414,59.975303059821734,84.91329700625637,30.016387789159598,48414.0,100.0
9,11.519210696646974,0,64510,1500,72.7474242557114,50.52240793411773,89.85685318840287,30.255166023710842,47799.790977713084,74.65026201260416
6,5.143440844724087,0,57120,1456,33.58051327825365,21.035111629872134,56.4852054492764,30.56943506432204,43423.9376049956,76.50856962120696
6,4.7316472729122,0,79311,1500,41.775744569163614,28.56222342290094,59.83584856150043,24.37606061992985,64244.69955545173,80.17748532681057
0,1.6867446000555837,1,78039,45,54.735596342825225,59.688173223582275,79.05376895891814,32.282826984369564,77634.3656139889,99.89334231603306
8,6.347910195153713,0,50295,1500,49.39955485721219,30.960470000843745,59.86698584923891,29.44811895253073,35751.703055562546,71.61244227318068
7,2.199149772050216,0,65460,1500,26.008094240951348,17.543383499538095,54.76329839952571,31.273230131794477,48931.667487356404,73.85410088885192
3,3.733938030201686,0,59963,736,27.916272244549546,27.265327399669083,58.71084286701069,30.899795825401142,52773.44034462923,89.80143044025104
9,4.486368839440095,0,56580,1500,37.431479937638095,25.949458595527695,78.45471741723703,31.365619244980262,40150.92066526295,74.89835652607907
4,9.897089558408524,0,67286,978,67.60093321028974,43.5989610677549,80.1121330305905,29.274241425928686,56979.10870849512,83.69627124657373
1,10.630375154354862,0,72328,339,62.20033182444299,39.3505850079387,71.88978754019809,28.724711612047237,70747.8570689756,97.11003125507686
8,4.327129492076167,1,64093,1500,61.081517377441116,57.69628187607801,89.12238653490769,30.839860817083647,48362.23895182844,74.78881329651563
5,10.445679333690313,0,66605,1289,65.99797473869602,52.70704856377623,89.38444106001016,33.88794377657685,54330.41847569018,79.60673707491296
2,10.4295403110677,0,51722,512,65.29105388017686,49.73582727498918,89.13338659666297,35.668081174043124,47277.68318664851,89.75882257525718
6,9.41116045423361,0,51766,1500,61.97498309807422,38.223987898955095,83.074030827173,32.30570479394319,36509.31653486238,71.81344026282315
8,2.613646254166997,0,60928,1500,26.609741542315252,19.481644256973635,50.720055950702694,27.879166598641113,45921.411399688295,75.24694325315751
2,8.59355131590802,0,66274,529,58.76775430852603,46.036772250779855,86.87929155837118,30.980295043971502,61874.42755621884,96.24006531396775
1,11.395264710386256,0,79416,201,78.08541364917807,54.49791710879476,103.7642492285881,32.42312247179939,77210.31968789588,96.78986870556291
6,8.507945266438728,0,65612,1483,60.231668275180425,40.19571178171455,86.0436145882172,33.963718195939904,51498.61344772662,79.11415229540444
6,4.647785340186173,0,79898,1500,38.51968497261296,35.92737807474248,42.98479641919345,27.521611777959762,65889.9487245078,81.11114131287553
3,6.506372491739144,0,74047,759,41.99830472396686,21.777434012141388,57.94674706101833,29.54836611166127,67111.07605578324,90.46780711982146
8,8.102975476861591,0,46506,1500,51.90494444543025,46.86378420512179,67.18917726146267,33.0647312783171,29837.824327469472,64.29081722569201
7,6.616274496013539,0,60222,1500,52.29004337530192,36.84302719813737,78.2391217498661,30.124174357085945,44648.116219052,70.98308538203204
0,2.319482359040668,1,57363,0,54.254984825911755,63.1402098993163,65.86468228441088,31.383295726812946,57363.0,98.7625562472858
0,4.4327044911722275,0,64613,0,32.32476181339258,17.8248805522455,60.06109958602424,31.605797872442515,64613.0,100.0
4,9.826356336089958,0,75628,1017,74.62194727434377,49.33302589984339,82.52208359958672,31.728650638699577,64895.86175615587,86.68330690451947
5,10.475598507050691,0,49136,1178,75.00028940488684,48.18037561254158,80.33945232935064,35.3353917879304,36982.74925413483,73.22583770270302
2,2.5103003598712723,0,56161,516,26.92923470369209,18.446339576547963,48.23070517606983,32.1893628537501,51314.49329597905,90.82889129238488
8,11.476254276385971,0,68574,1500,66.96794887408615,48.108468772295346,81.24883765195254,32.026101178156615,51366.62833160266,71.35243631614986
9,4.617048796334703,0,71902,1500,41.70203821803825,33.45863473903726,75.98565476117551,29.471218663981567,55417.46415568622,77.0684503683276
5,8.28545112603792,0,47810,1230,53.97691563854398,30.938018553505707,78.7594238369,29.78763668287462,36027.31577970708,77.24563866175524
3,9.270076605523492,0,56663,653,65.79304684167771,46.68266854014275,78.73048475525339,31.72372116211556,50165.35042836869,90.4882504901163
6,9.931408581016717,0,51152,1477,62.21177585127045,47.127878567686544,89.23088447625196,29.958409660006577,35650.01703245775,71.59638109173794
7,11.403246724485232,0,45012,1500,80.24321146190243,60.49899190798902,94.03312762871394,33.060534135795656,28966.790209630835,65.14393602838632
8,4.4421150283170485,0,56162,1500,34.616866984606,22.469729762730488,47.57366806880075,32.18208453273119,41351.59618613289,75.36644433662782
5,10.443571000067099,0,67322,1229,79.04152242335348,53.616760906894974,99.946771971963,33.12071529532006,54239.88255727468,80.28394781952846
5,2.4485559377982775,0,52999,1352,28.218068613389796,19.384549870032266,58.26984482680324,29.62369204202368,40631.53427178032,75.88191271614697
7,8.75544996988952,0,52219,1500,65.6987780197198,46.73335543144488,79.25736438505712,33.04697528315831,36221.94777185382,71.07637940945551
4,9.161755024653845,0,50328,1083,58.10827332821989,45.88618257625357,74.88862509704157,32.040761126716646,40568.139284831384,81.0401827559436
2,8.454955653214526,0,48621,483,50.718027006031726,30.66223639439415,68.17157215354987,28.1571041972531,44189.88317703202,88.19355728071426
2,3.775462097486683,0,69256,506,22.346196465648937,12.497322631528057,32.504455399396605,26.689888082456505,63929.56562689235,94.13393122400282
5,10.603474617167237,0,56314,1327,74.40039227623635,46.75462935078371,100.54083315974368,36.83117529981655,41784.77581252623,72.95426002689179
1,2.857443097074345,0,45652,220,29.62728503525193,22.450115864829726,41.77300808507294,28.99273102335877,43710.85416079183,94.74726150868204
5,1.5899827067291392,0,61182,1287,16.712036281037154,16.10389816577153,33.013620727220086,25.628223043834065,48531.25050930823,80.79111598875325
5,8.892114896731034,1,60659,1303,96.05158973908445,81.552245799878,132.54498931170596,35.21990757731237,48066.13022311887,80.39604286735674
7,6.230232867560071,0,79413,1500,51.93113442160449,36.70660732270795,71.22869174542468,27.133120806527998,64344.52119213777,79.58985289274361
6,10.340078219545436,0,55435,1454,73.61232029957985,55.64463716961854,107.53837819511402,29.888026186630633,39751.698350340565,71.47303314779207
7,5.217368551640848,0,73067,1500,34.38791261598995,27.209726043005087,52.48339042562078,31.163213704792895,57881.61744552923,77.85453713798398
8,2.851064473584841,0,67258,1500,35.48737887315298,27.93218064266771,75.41466820420449,31.024230117477547,51852.03253968031,75.77130596617259
5,10.200864117168567,0,73287,1185,67.92453046422055,42.78766963338139,87.0737529391922,33.00365400286309,61891.5941502671,79.96185145707466
2,7.038005948040788,0,48688,461,57.32814492674182,43.207439092391816,69.98111888134567,32.914259333676,42997.55470092603,86.79143956275085
9,3.0811537162939038,0,52689,1500,33.119424404191435,22.439895012193958,44.948901199214305,29.274859811441086,37112.43899763461,70.1800666261252
2,8.924223984450904,0,46379,479,60.48619773649271,46.62098567376202,67.94454819236793,31.901767978944303,41889.95959121076,86.07102845946716
0,6.622250023384506,0,72624,53,54.41117628923363,39.88448962340247,61.80643101716616,30.459132689646758,72624.0,97.94222132376072
4,7.647442804643518,0,70964,899,57.49671121413917,36.98569479665869,67.71462145121797,32.989965887758366,61055.43995190796,86.9477795204021
3,6.0698817202724005,0,67891,722,50.75823659522717,36.64601343887704,60.84516115990988,33.41450757159653,61220.6737474884,88.05649299023065
8,10.11579882199807,0,57516,1500,63.138757106736406,47.47119421652513,60.99540183410847,30.27877352576486,40136.86876173597,69.5479828272002
8,10.125189872513548,0,58886,1500,64.76390249259535,43.30927546850407,87.2451471648567,32.294883703734506,42207.44250287638,69.19648442454877
4,8.803277040068249,0,65307,1081,50.34731723910792,35.75833003585933,74.29025712864285,31.58354059375139,55672.26742602617,85.86117032083456
9,2.159415151361085,0,69843,1500,22.996455411472454,10.75108048023479,41.64042850280713,28.12018362409391,53909.875550381614,76.69859685585469
3,10.227392480944758,0,50912,776,70.08893009791863,51.25837880706576,78.602816126662,30.48766433211358,43437.206470796875,83.9416975764332
6,8.381142785862007,0,66514,1429,59.72665301730198,41.58360225760718,89.80212980922728,34.28084257329966,52836.97110178074,75.47061893485177
5,8.667265826047295,0,66823,1274,53.438668580584945,41.06341357692757,71.16956321444216,29.895705667156022,54941.55413915772,80.87872808628465
3,4.9928112444425885,0,73797,800,46.37578332338841,34.5465155498814,58.432865325095634,28.761419670886117,66503.33214251806,91.11369197671588
9,10.672075117727074,0,51449,1500,83.2257520154868,56.629333635087896,100.11080708558264,34.80560507522785,34775.05764337904,69.91640744645298
1,8.979087602583432,0,46725,229,55.38181574002394,35.3817954646146,72.32190054871133,32.73597122493165,43690.562767627445,93.17686591027325
0,2.2384951318211392,0,60870,16,25.163066648886343,13.308545984917703,21.730109915887205,31.405351865064823,60211.26966059101,98.76768500979205
3,5.48555837846779,0,54304,767,39.319814764581814,25.49418233741224,56.09141702862408,31.926641064174763,47796.47017682252,87.00028623141586
3,10.750183981561559,0,52522,789,68.27649112684243,51.34193059993273,87.60117217982948,33.66214897604797,43689.601106352035,85.02735504538471
0,1.519163718671169,0,58663,0,23.965348595764958,9.75067460221955,36.22461706621555,29.84065782277002,58663.0,99.63901146785531
5,11.575582816062544,0,49784,1305,69.39124938737508,44.43097546060683,73.278598474879,30.566520665943017,37237.88729998079,76.13949894469819
3,8.470788251515192,0,54472,836,55.96934228721679,42.61453730767992,64.55291715945908,31.28866344655351,47458.445706530365,87.49679162160541
0,7.945135754077143,0,73952,0,55.16189476334959,43.92913541335037,79.17422801123678,32.55322210589981,73952.0,100.0
0,3.9761518213679055,0,55055,2,37.23876893687729,22.134503522919207,59.50332098710752,28.676121625889394,54700.42101378654,97.82557093838379
0,3.736709676130948,0,74508,0,41.01601290558144,24.52397274278074,53.287518155561386,29.165112646558406,74182.01953009768,100.0
7,11.36264041437455,0,57676,1500,71.740807778549,55.84720640327191,94.0266297251074,34.426915190739535,42171.375506024844,75.3166193478647
9,4.28099699657535,1,70192,1500,63.595806806928465,64.02268708658039,86.5054815866965,31.883419967907248,54598.13540266403,81.19527939363225
7,9.530558263908993,0,69722,1500,66.13448705803935,42.71597142411892,74.212765924938,32.16016437459456,54867.21588699944,77.04518070892652
1,5.324339780277871,0,52446,258,43.6225632962534,34.71426586493185,65.24664599892722,32.01332664512478,49013.43095928779,93.8510870491698
6,2.5317947786317436,0,49725,1500,26.69483591403507,20.700308326240545,37.174295693513166,29.67423045379747,34947.930260243884,69.09244273499233
7,1.1178682746489486,1,65061,1500,53.014424997378875,60.056713604706424,96.98728451943691,36.22028336491891,50221.21074718055,77.246311148955
7,6.9868307071677584,0,67671,1500,48.01841064220957,30.243129122507977,52.432501243928755,28.03203709526149,51981.25969152866,77.25301127956199
9,11.73356700403826,0,46409,1500,71.01591492491914,51.21044181176062,90.48538877466589,35.52386831494614,28181.020458574727,59.840265853743325
6,5.060498131901249,0,53205,1500,30.805904885540453,26.549278063570956,52.96009662358694,30.185360302092537,38047.82150644488,71.16881075977888
4,4.929115673923493,0,61365,1028,38.005962832639575,29.167351425440575,57.87905885808296,31.298420805596834,49952.88023978954,84.53903701124445
0,4.785007796343863,0,45256,29,30.112424077466613,24.758176527638984,62.3136898784869,31.378998629922883,43709.236044802696,96.37922196317929
8,6.725982210353442,0,60704,1500,45.43289180758736,37.41559446516276,44.47784217676655,29.85093474446172,45556.132719223955,71.74247910907287
6,5.847313717667229,0,74902,1489,47.13397227132276,34.704459468947356,68.92646994117861,29.239375559351956,62006.824500822906,81.9797103983287
1,10.679060893997159,0,46195,289,60.8694561008078,40.34813556103547,74.5087214619808,32.5552690352793,44474.4283629977,94.6325122658926
5,6.560728708958393,1,79012,1218,76.85441882396015,77.30653779089991,109.43772655393704,30.877355287579356,64679.52559774186,80.48073198396442
1,6.5853362200742565,0,56415,186,48.254049439207776,29.355013203842944,64.06739447199222,34.315923670634575,54288.5898475612,97.29479310162617
0,2.5220875419261226,1,66686,107,56.417466687974446,58.602948706071274,82.55179132784856,32.367782406117065,65358.249274488575,99.34532040495685
6,11.810134950014245,0,56662,1500,71.64400061386876,52.50311734622477,79.57944171565993,33.686296670535754,40485.26213569348,70.18589297285071
1,3.7497017995571262,0,73743,288,35.375453065548825,11.893301588725706,41.786822630407684,29.70658052702696,71310.88699447135,95.87587952032467
1,1.8070047420556294,0,77161,185,26.35551971311116,19.45871726056368,70.5947495137705,30.720749979034327,75033.16500400593,96.19510566015839
4,8.294608738727296,0,47402,1030,56.48067433633463,40.734976323145474,79.00070953091506,30.238557632596798,36230.728328337114,78.71006704205512
4,7.549030071725599,0,58275,1106,50.61634576961335,30.887702352480236,74.2344040329845,29.478077854614984,45781.92380496838,79.94305809031947
6,5.566602193920203,0,73182,1483,47.15669063485156,34.31312581139335,62.635402697622354,31.56956524456541,57830.86709639604,80.03875986983948
0,5.644114572687458,0,59915,0,36.66687256219603,26.426604798561453,48.36855098798587,30.323468309136462,59915.0,98.45191402991892
7,9.635703131510743,0,45909,1500,66.61540844992982,46.766673036485436,89.5640037837845,33.282017270448684,30314.266570434018,63.46731745679338
2,3.1528390410961395,0,45372,437,32.862667162088975,27.761602228509652,38.3686552583262,27.833960020973546,41726.22586816657,93.81042074143595
3,10.022786508393787,0,67620,656,66.10906676103528,49.7919841587935,79.3555241409935,32.17491376149062,61142.38722650657,93.2989418478371
8,8.1362182528452,0,79112,1500,55.631613785592776,41.502061052768305,71.29339515984141,29.857764816105874,62836.29703238978,76.7921567208492
3,5.608667511574768,0,53515,720,33.593493563312094,19.41855937734701,57.42528865360999,28.232377737544887,45601.21792875026,88.57426031643118
9,6.038314782422555,1,47431,1500,82.12833572217141,77.42046966478512,111.29693797466588,33.34910550668941,29514.258753648992,62.06665433382645
4,3.8231192790470536,0,66054,1079,38.30895163966123,31.55400510658646,54.979175708029096,28.9316734021309,54548.979311872106,82.83466287866908
6,9.273257659666722,0,77624,1500,56.559337418862086,38.73288890647829,76.25383100137515,34.02871174247497,63710.656648869044,80.09914842156128
3,6.641622165357945,0,55585,787,52.00215925186784,42.61855955396177,70.08536061628817,27.87676875349543,48480.73837673997,84.55696497759303
0,4.52939997024828,0,76958,23,38.5911983488595,29.690612469807654,66.56032731569412,30.258764367282055,76958.0,96.60429568043057
8,7.556551273370452,1,46695,1500,79.86774621957,82.74566460526796,111.18273381099263,35.15931147036362,30299.74456716191,66.35520522931634
3,11.953078972564553,0,79675,696,80.72436344977051,52.23772552290019,108.44502326944273,37.64667087722418,73599.81583086621,90.92760316612498
8,5.787885076222092,0,78787,1500,41.785229086906114,28.63103020633545,57.16429793666787,28.358275382776338,61978.106896293,79.35657132476416
5,11.127605408564815,0,46403,1246,77.41866004080518,53.952537936531414,103.2306268556262,31.026614733957615,33135.25634143731,73.10724895026509
0,4.795185239170227,0,62810,0,41.64732802060177,31.57782284016205,61.50062018200359,31.366046930637136,62735.218009340635,99.73724003372205
2,1.6020597761748447,1,53855,560,57.793092512996,57.500774431567145,77.84829351644251,31.557579502260666,46628.48881799315,89.11574070242035
1,3.2466631700527175,0,55839,245,34.12874271563083,17.459691740795662,70.01968762364848,30.15997884362532,52547.418590702335,92.86710749454971
8,5.605646576604526,0,45010,1500,45.69188682182034,33.497111603188074,74.64135848959296,31.8465644667637,28821.01704511816,63.40605601776077
0,3.4159842145402592,0,54230,0,33.156073230933465,21.743358269973154,52.639909418985965,30.934881167638874,53861.01280377527,97.96535580184202
8,1.002497420400811,0,74256,1500,16.37839236672771,9.582086489508725,40.746049463274154,29.733763896339465,57465.395999058586,78.64147851767055
8,11.065016915222799,0,70651,1500,70.63771318783803,46.67516357004156,77.06406011129965,31.768578137345223,56279.31754656257,81.32854387776378
7,10.28267352354022,0,77383,1500,70.99532183790694,50.19228031793783,79.31884116050438,33.97911823740874,62973.60819220271,80.69974118139443
7,9.165214546356419,0,58662,1500,64.42237128971017,40.788229786980544,87.96025996193674,32.4316112674835,44533.681266827356,73.82600170089589
0,2.845960552106315,0,58739,0,31.736070084833067,21.43846607124437,49.79925411652298,29.070182099263135,58659.76456549891,100.0
7,2.3239993383098465,0,46789,1500,16.141230126069246,7.984009161897184,32.430202214980426,29.02219958138469,30898.131209327123,64.71604574835364
9,1.7436522441962148,0,64420,1500,22.652140626444783,13.419788782565591,37.997677207464406,25.518754930709292,49201.33076613535,75.77166129310095
2,8.964321076502134,0,68761,548,58.23015927576165,42.176352232124984,77.2428111652724,32.41093547251202,63445.16508956451,90.65922851218635
6,11.216887567566738,1,62357,1500,95.56814999752562,89.50334444667911,120.05856692944458,33.99824749080645,46508.60824858564,75.015610198273
0,5.735894030043407,0,56317,0,48.19825825590337,32.51436107257859,48.9190092748599,26.25354996011276,55524.17531669864,97.4372676135381
0,2.31054739195653,0,66534,0,16.426193494234905,15.369657019986581,48.867546741160645,29.759772699216086,66274.45783315772,100.0
9,6.636321028053172,0,70734,1500,52.36478387977242,32.76449435209224,66.91663460919928,29.436785754148364,54216.383593300314,75.80862511753485
4,4.837150982044932,0,77872,892,45.83194615724081,26.00276789006728,75.15278067648234,27.783253876858687,68801.1688225619,89.15838085653728
4,5.123074167849975,0,52689,972,39.56616214790554,22.351012757470645,40.817633458084536,26.52313077848127,42766.132250424125,79.78007058898555
7,7.83463686571278,0,48567,1500,53.801489608675496,33.359415557617474,54.83164696323797,32.76583439146646,34938.683322125136,73.77853678351816
6,8.905899245884225,0,65732,1500,64.36729240788782,39.80553174905635,76.31983303512294,29.992195705061285,49649.5032015967,74.78337679406675
7,2.216639587604769,0,65774,1500,22.264924670902182,23.67006294121651,53.01420482146661,29.887073155861057,50812.16900832691,77.38776902549807
5,1.3914925388712402,0,68195,1363,25.261345078218486,11.48205840436724,31.140498476895168,25.322982742864017,54409.037818216464,78.00264656235443
5,11.937633329542864,0,67257,1291,70.09909490933217,52.819082050120166,78.4011735280561,35.47395107674803,54397.9716088202,80.61966259113251
1,3.56001183807107,1,49394,186,56.71284966225852,59.59847936715186,86.80256819061428,32.08287907219412,48158.396342594424,95.77229297643852
5,1.59213577399305,0,67228,1311,24.440632503214598,18.006844619921857,41.16481247893994,26.925077436112833,52813.800972866455,78.49339034433376
4,3.0886286200551196,0,57388,1035,30.30970819380292,17.593876884820183,51.3354026474538,30.877020851553024,46351.30380524373,79.32598636117183
2,1.4285363098331065,0,56319,497,13.53765999331063,10.778172894896176,31.152084017455262,31.592565505496452,51236.07249169375,90.74172721720291
5,5.309919840788888,0,51475,1206,48.62615396604255,30.382633555946992,67.4481074200389,29.579329892136485,40508.0014198796,79.39339618931272
7,9.826419628964567,0,76555,1500,62.058512952904614,47.13202379514701,91.73018558089015,30.930325319450255,62231.78376729167,79.23178533903535
8,4.753688947334927,0,63158,1500,41.3218443334699,32.94734494484586,51.526404738456904,33.71243372318359,48179.84115039876,76.21932852213126
0,5.886017475662032,0,59728,0,52.456003634975914,36.179754797019456,79.0417756900243,31.077985967682718,57973.28975326976,97.67462912013953
2,8.431454509241828,0,74545,419,58.395294427605954,40.59924967790705,61.70362174613054,29.46308493212438,69353.18466457824,93.64143478095171
2,6.597834770768682,0,76100,448,54.355634183178864,39.77983952593254,77.3779928635665,26.90147912827404,70709.09189571808,95.79359450369043
7,10.475902546234567,0,61150,1500,63.06424249944793,45.671407461844694,92.02840258549543,32.29494471855472,45605.81180382266,73.46346923559568
0,10.526392425503321,0,78214,69,74.73688889666684,56.41240772020125,88.8557930088789,29.396571764952057,76179.57877401958,97.39469123720332
4,1.10901765040269,0,77876,1051,16.415765772097835,15.474419741309678,42.7431102474471,27.299262585499417,68346.31722938667,90.38458698727871
2,9.558509371315191,0,48239,472,59.93683941843505,41.840423870188076,72.98557033055874,26.81024235879646,41867.48994004706,84.73190227975327
1,6.068069602658412,0,75615,225,38.06702095835434,24.73801673102826,59.892270013542536,32.26167859182486,74141.02075444316,94.60435900946726
7,11.877245954340294,0,58746,1500,75.72835254628117,56.256325933842724,75.49717964421369,28.106552866452404,43942.67104105761,75.60448615021203
2,6.315552834629787,0,65921,516,49.732401744863566,34.18753822585476,68.23046347254483,26.576935792572346,59917.49199890222,92.45771014543168
6,11.855855399271272,1,67745,1500,100.0,90.4549757691461,128.39061559532075,33.45481485659034,53754.56366273096,76.18335119060346
0,9.300262973263102,0,46245,0,54.343383567738584,40.161633392821365,83.44430244563871,34.170217128456365,45978.43147630806,98.9438720514286
5,3.7346537307463694,0,69853,1242,35.548149886047,28.785932808534326,63.12390066613388,29.159925854222287,56942.840807223765,79.99119851255318
2,6.922344772156534,0,72632,500,51.67163570082621,37.213537558211485,68.31986178042142,29.843071312522568,67294.8419921885,93.11629449102278
7,11.91349203426441,0,57856,1500,77.64131871920168,52.00013131994562,94.72937527508294,33.53524774286523,42087.45397440548,72.69441316143298
5,10.43283668527116,1,50105,1294,93.3005394935133,92.49841902091711,110.66060180731618,33.54953182135389,37058.06082792687,75.92422316716626
1,2.071035831703432,0,47513,295,12.828660504296158,15.10142959918096,48.400510606489526,31.347958490935497,44476.22134242196,91.59124795416238
5,8.770091964909957,1,47801,1194,92.3828543445667,80.59598461218668,121.25698009940993,34.22129807269158,35036.74726987775,73.8761512088271
